id_booking,fecha_inicio,producto,estado,fecha_fin,fecha_creacion,tipo_evento,pax,total_evento,sala,fb,alojamiento,antelacion_dias
26606,2025-12-05,Salas,Perdido,2025-12-19,2025-08-18,,,0.0,0.0,0.0,0.0,109.0
26607,2025-10-30,Salas,Perdido,2025-10-30,2025-08-18,,,0.0,0.0,0.0,0.0,73.0
26638,2025-11-06,Habs y Salas,Cancelado,2025-11-09,2025-08-20,,,0.0,0.0,0.0,0.0,78.0
26653,2025-10-16,Habs y Salas,Perdido,2025-10-19,2025-08-20,,,0.0,0.0,0.0,0.0,57.0
26773,2025-12-04,Salas,Perdido,2025-12-04,2025-08-25,,,0.0,0.0,0.0,0.0,101.0
26809,2025-10-03,Salas,CONFIRMACIÓN,2025-10-05,2025-08-26,BANQUETE,37.0,1145.71,1051.65,94.06,0.0,38.0
26828,2025-08-30,Habs y Salas,Perdido,2025-08-31,2025-08-26,,,0.0,0.0,0.0,0.0,4.0
26858,2025-12-12,Salas,Perdido,2025-12-12,2025-08-27,,,0.0,0.0,0.0,0.0,107.0
26860,2025-10-19,Habs y Salas,Perdido,2025-11-01,2025-08-27,,,0.0,0.0,0.0,0.0,53.0
26871,2025-09-27,Salas,Perdido,2025-09-27,2025-08-27,,,0.0,0.0,0.0,0.0,31.0
26891,2025-09-22,Salas,Perdido,2025-09-22,2025-08-27,,,0.0,0.0,0.0,0.0,26.0
26892,2025-10-05,Salas,CONFIRMACIÓN,2025-10-05,2025-08-28,BANQUETE,11.0,393.19,393.19,0.0,0.0,38.0
26893,2025-10-22,Habs y Salas,CONFIRMACIÓN,2025-10-23,2025-10-02,REUNIÓN,48.0,2115.84,501.68,1614.16,0.0,20.0
26932,2025-10-14,Habs y Salas,Perdido,2025-10-17,2025-08-29,,,0.0,0.0,0.0,0.0,46.0
26946,2025-11-21,Salas,CONFIRMACIÓN,2025-11-21,2025-09-01,REUNIÓN,120.0,501.68,501.68,0.0,0.0,81.0
26962,2025-09-03,Salas,CONFIRMACIÓN,2025-09-09,2025-09-02,REUNIÓN,20.0,125.42,0.0,125.42,0.0,1.0
26986,2025-12-19,Salas,Perdido,2025-12-19,2025-09-02,,,0.0,0.0,0.0,0.0,108.0
27015,2025-10-20,Habs y Salas,CONFIRMACIÓN,2025-10-23,2025-09-03,EXPOSICIÓN,9.0,771.33,771.33,0.0,0.0,47.0
27016,2025-10-02,Salas,Perdido,2025-10-02,2025-09-03,,,0.0,0.0,0.0,0.0,29.0
27026,2025-10-03,Salas,Perdido,2025-10-03,2025-09-03,,,0.0,0.0,0.0,0.0,30.0
27031,2025-10-18,Salas,Perdido,2025-10-18,2025-09-03,,,0.0,0.0,0.0,0.0,45.0
27034,2025-11-22,Salas,Perdido,2025-11-22,2025-09-03,,,0.0,0.0,0.0,0.0,80.0
27265,2025-10-24,Salas,Perdido,2025-10-24,2025-09-09,,,0.0,0.0,0.0,0.0,45.0
27269,2025-09-16,Salas,Perdido,2025-09-16,2025-09-09,,,0.0,0.0,0.0,0.0,7.0
27285,2025-11-14,Salas,CONFIRMACIÓN,2025-11-14,2025-09-09,REUNIÓN,150.0,551.85,501.68,0.0,0.0,66.0
27288,2025-12-23,Salas,Perdido,2025-12-23,2025-09-09,,,0.0,0.0,0.0,0.0,105.0
27290,2025-10-23,Habs y Salas,Perdido,2025-10-24,2025-09-09,,,0.0,0.0,0.0,0.0,44.0
27315,2025-11-05,Salas,Perdido,2025-11-05,2025-09-10,,,0.0,0.0,0.0,0.0,56.0
27318,2025-10-17,Salas,Perdido,2025-10-17,2025-09-10,,,0.0,0.0,0.0,0.0,37.0
27319,2025-09-18,Salas,CONFIRMACIÓN,2025-09-18,2025-09-10,REUNIÓN,20.0,100.34,0.0,100.34,0.0,8.0
27340,2025-09-18,Salas,Perdido,2025-09-18,2025-09-10,,,0.0,0.0,0.0,0.0,8.0
27353,2025-12-19,Salas,CONFIRMACIÓN,2025-12-21,2025-09-10,BANQUETE,75.0,3198.21,2492.72,705.49,0.0,100.0
27359,2025-09-26,Salas,CONFIRMACIÓN,2025-09-26,2025-09-10,COCKTAIL,25.0,451.51,451.51,0.0,0.0,16.0
27371,2025-10-24,Salas,Perdido,2025-10-24,2025-09-10,,,0.0,0.0,0.0,0.0,44.0
27374,2025-09-15,Habs y Salas,Perdido,2025-09-16,2025-09-10,,,0.0,0.0,0.0,0.0,5.0
27399,2025-10-23,Salas,Perdido,2025-10-23,2025-09-12,,,0.0,0.0,0.0,0.0,41.0
27415,2025-11-28,Salas,Perdido,2025-11-28,2025-09-12,,,0.0,0.0,0.0,0.0,77.0
27418,2025-10-17,Salas,Perdido,2025-10-17,2025-09-12,,,0.0,0.0,0.0,0.0,35.0
27423,2025-09-22,Salas,Perdido,2025-09-26,2025-09-12,,,0.0,0.0,0.0,0.0,10.0
27494,2025-11-04,Salas,Perdido,2025-11-04,2025-09-15,,,0.0,0.0,0.0,0.0,50.0
27508,2025-11-15,Salas,Perdido,2025-11-15,2025-09-16,,,0.0,0.0,0.0,0.0,60.0
27510,2025-11-18,Salas,Perdido,2025-11-18,2025-09-16,,,0.0,0.0,0.0,0.0,63.0
27528,2025-10-09,Salas,Perdido,2025-10-09,2025-09-16,,,0.0,0.0,0.0,0.0,23.0
27529,2025-10-21,Habs y Salas,Perdido,2025-10-22,2025-09-16,,,0.0,0.0,0.0,0.0,35.0
27530,2025-12-21,Salas,Perdido,2025-12-21,2025-09-16,,,0.0,0.0,0.0,0.0,96.0
27533,2025-09-23,Salas,CONFIRMACIÓN,2025-09-23,2025-09-16,BANQUETE,30.0,827.77,752.52,75.25,0.0,7.0
27534,2025-10-29,Salas,Perdido,2025-10-29,2025-09-17,,,0.0,0.0,0.0,0.0,42.0
27558,2025-12-21,Salas,CONFIRMACIÓN,2025-12-21,2025-09-17,BANQUETE,35.0,1376.48,1376.48,0.0,0.0,95.0
27559,2025-11-28,Salas,Perdido,2025-11-28,2025-09-17,,,0.0,0.0,0.0,0.0,72.0
27560,2025-09-28,Salas,Cancelado,2025-09-28,2025-09-17,,,0.0,0.0,0.0,0.0,11.0
27581,2025-10-10,Salas,Perdido,2025-10-10,2025-09-17,,,0.0,0.0,0.0,0.0,23.0
27615,2025-11-01,Salas,Perdido,2025-11-01,2025-09-18,,,0.0,0.0,0.0,0.0,44.0
27659,2025-10-23,Habs y Salas,Perdido,2025-10-25,2025-09-19,,,0.0,0.0,0.0,0.0,34.0
27666,2025-10-30,Salas,Perdido,2025-10-30,2025-09-19,,,0.0,0.0,0.0,0.0,41.0
27669,2025-10-17,Salas,Perdido,2025-10-17,2025-09-22,,,0.0,0.0,0.0,0.0,25.0
27722,2025-09-25,Habs y Salas,Perdido,2025-09-26,2025-09-19,,,0.0,0.0,0.0,0.0,6.0
27775,2025-11-28,Salas,Perdido,2025-11-28,2025-09-23,,,0.0,0.0,0.0,0.0,66.0
27789,2025-10-28,Salas,Perdido,2025-10-28,2025-09-22,,,0.0,0.0,0.0,0.0,36.0
27801,2025-10-04,Salas,Perdido,2025-10-04,2025-09-22,,,0.0,0.0,0.0,0.0,12.0
27803,2025-11-02,Habs y Salas,Perdido,2025-11-09,2025-09-22,,,0.0,0.0,0.0,0.0,41.0
27810,2025-11-22,Salas,Perdido,2025-11-22,2025-09-23,,,0.0,0.0,0.0,0.0,60.0
27857,2025-09-29,Salas,CONFIRMACIÓN,2025-09-29,2025-09-24,REUNIÓN,8.0,376.26,301.01,75.25,0.0,5.0
27863,2025-11-19,Salas,Perdido,2025-11-19,2025-09-24,,,0.0,0.0,0.0,0.0,56.0
27867,2025-12-18,Salas,Perdido,2025-12-18,2025-09-25,,,0.0,0.0,0.0,0.0,84.0
27904,2025-11-25,Salas,CONFIRMACIÓN,2025-11-25,2025-09-25,REUNIÓN,25.0,0.0,0.0,0.0,0.0,61.0
27907,2025-09-25,Salas,CONFIRMACIÓN,2025-09-25,2025-09-25,REUNIÓN,18.0,90.3,0.0,90.3,0.0,0.0
27909,2025-10-07,Salas,Perdido,2025-10-07,2025-09-25,,,0.0,0.0,0.0,0.0,12.0
27923,2025-10-24,Salas,Perdido,2025-10-24,2025-09-25,,,0.0,0.0,0.0,0.0,29.0
27978,2025-11-19,Salas,Perdido,2025-11-19,2025-09-30,,,0.0,0.0,0.0,0.0,50.0
27983,2025-10-30,Salas,Perdido,2025-10-30,2025-09-29,,,0.0,0.0,0.0,0.0,31.0
27991,2025-11-08,Salas,CONFIRMACIÓN,2025-11-08,2025-09-28,BANQUETE,17.0,460.54,431.76,28.78,0.0,41.0
28030,2025-10-24,Salas,Perdido,2025-10-25,2025-09-30,,,0.0,0.0,0.0,0.0,24.0
28099,2025-10-13,Habs y Salas,Perdido,2025-10-15,2025-10-02,,,0.0,0.0,0.0,0.0,11.0
28100,2025-12-19,Salas,Perdido,2025-12-19,2025-10-02,,,0.0,0.0,0.0,0.0,78.0
28101,2025-10-16,Salas,CONFIRMACIÓN,2025-10-16,2025-10-01,REUNIÓN,10.0,62.71,62.71,0.0,0.0,15.0
28103,2025-10-07,Salas,CONFIRMACIÓN,2025-10-07,2025-10-01,REUNIÓN,24.0,165.55,0.0,165.55,0.0,6.0
28104,2025-10-08,Salas,CONFIRMACIÓN,2025-10-08,2025-10-01,REUNIÓN,29.0,290.97,0.0,290.97,0.0,7.0
28105,2025-10-09,Salas,CONFIRMACIÓN,2025-10-09,2025-10-01,REUNIÓN,30.0,301.01,0.0,301.01,0.0,8.0
28106,2025-10-09,Salas,CONFIRMACIÓN,2025-10-09,2025-10-01,REUNIÓN,42.0,368.73,0.0,368.73,0.0,8.0
28129,2025-12-13,Salas,Perdido,2025-12-13,2025-10-01,,,0.0,0.0,0.0,0.0,73.0
28151,2025-10-09,Salas,CONFIRMACIÓN,2025-10-11,2025-10-02,REUNIÓN,25.0,125.42,0.0,125.42,0.0,7.0
28153,2025-10-03,Salas,Perdido,2025-10-03,2025-10-02,,,0.0,0.0,0.0,0.0,1.0
28171,2025-12-12,Salas,Perdido,2025-12-12,2025-10-02,,,0.0,0.0,0.0,0.0,71.0
28288,2025-11-15,Salas,Perdido,2025-11-15,2025-10-05,,,0.0,0.0,0.0,0.0,41.0
28304,2025-11-06,Salas,Perdido,2025-11-06,2025-10-06,,,0.0,0.0,0.0,0.0,31.0
28305,2025-10-18,Salas,Perdido,2025-10-18,2025-10-06,,,0.0,0.0,0.0,0.0,12.0
28306,2025-12-25,Salas,Perdido,2025-12-25,2025-10-06,,,0.0,0.0,0.0,0.0,80.0
28309,2025-12-19,Salas,CONFIRMACIÓN,2025-12-21,2025-10-06,BANQUETE,24.0,1379.62,1144.46,235.16,0.0,74.0
28315,2025-11-19,Habs y Salas,CONFIRMACIÓN,2025-11-26,2025-10-06,GRUPOS,22.0,2048.11,524.26,0.0,1309.38,44.0
28319,2025-10-10,Salas,Perdido,2025-10-10,2025-10-06,,,0.0,0.0,0.0,0.0,4.0
28325,2025-12-04,Salas,CONFIRMACIÓN,2025-12-04,2025-10-06,COCKTAIL,30.0,658.46,658.46,0.0,0.0,59.0
28338,2025-12-25,Salas,Perdido,2025-12-25,2025-10-06,,,0.0,0.0,0.0,0.0,80.0
28340,2025-12-01,Salas,Perdido,2025-12-01,2025-10-06,,,0.0,0.0,0.0,0.0,56.0
28341,2025-11-29,Salas,Perdido,2025-11-29,2025-10-06,,,0.0,0.0,0.0,0.0,54.0
28342,2025-12-26,Salas,CONFIRMACIÓN,2025-12-26,2025-10-06,BANQUETE,50.0,2094.51,2094.51,0.0,0.0,81.0
28358,2025-10-24,Salas,Perdido,2025-10-24,2025-10-07,,,0.0,0.0,0.0,0.0,17.0
28377,2025-10-14,Salas,CONFIRMACIÓN,2025-10-14,2025-10-07,REUNIÓN,24.0,165.55,0.0,165.55,0.0,7.0
28406,2025-12-09,Salas,Perdido,2025-12-10,2025-10-08,,,0.0,0.0,0.0,0.0,62.0
28407,2025-11-28,Habs y Salas,Perdido,2025-11-30,2025-10-08,,,0.0,0.0,0.0,0.0,51.0
28409,2025-10-21,Salas,Perdido,2025-10-21,2025-10-08,,,0.0,0.0,0.0,0.0,13.0
28410,2025-10-15,Salas,CONFIRMACIÓN,2025-10-16,2025-10-08,REUNIÓN,29.0,290.97,0.0,290.97,0.0,7.0
28414,2025-10-28,Salas,Perdido,2025-10-28,2025-10-08,,,0.0,0.0,0.0,0.0,20.0
28422,2025-10-15,Salas,CONFIRMACIÓN,2025-10-15,2025-10-08,REUNIÓN,36.0,316.06,0.0,316.06,0.0,7.0
28447,2025-10-20,Salas,Perdido,2025-10-20,2025-10-08,,,0.0,0.0,0.0,0.0,12.0
28448,2025-10-27,Salas,CONFIRMACIÓN,2025-10-28,2025-10-08,REUNIÓN,32.0,654.69,654.69,0.0,0.0,19.0
28450,2025-12-08,Habs y Salas,Perdido,2025-12-12,2025-10-08,,,0.0,0.0,0.0,0.0,61.0
28457,2025-10-15,Salas,CONFIRMACIÓN,2025-10-16,2025-10-08,REUNIÓN,20.0,100.34,0.0,100.34,0.0,7.0
28458,2025-10-16,Salas,CONFIRMACIÓN,2025-10-16,2025-10-08,REUNIÓN,17.0,85.29,0.0,85.29,0.0,8.0
28501,2025-11-04,Salas,CONFIRMACIÓN,2025-11-10,2025-10-09,REUNIÓN,25.0,1053.06,1008.38,44.68,0.0,26.0
28502,2025-12-18,Habs y Salas,Perdido,2025-12-19,2025-10-09,,,0.0,0.0,0.0,0.0,70.0
28517,2025-12-16,Salas,Perdido,2025-12-16,2025-10-09,,,0.0,0.0,0.0,0.0,68.0
28538,2025-11-27,Habs y Salas,Perdido,2025-11-29,2025-10-10,,,0.0,0.0,0.0,0.0,48.0
28540,2025-11-19,Salas,Perdido,2025-11-19,2025-10-10,,,0.0,0.0,0.0,0.0,40.0
28541,2025-12-25,Salas,CONFIRMACIÓN,2025-12-25,2025-10-09,BANQUETE,15.0,639.64,639.64,0.0,0.0,77.0
28564,2025-11-08,Salas,Perdido,2025-11-08,2025-10-10,,,0.0,0.0,0.0,0.0,29.0
28568,2025-10-25,Salas,Perdido,2025-10-25,2025-10-10,,,0.0,0.0,0.0,0.0,15.0
28569,2025-11-27,Salas,Perdido,2025-11-27,2025-10-10,,,0.0,0.0,0.0,0.0,48.0
28591,2025-11-07,Salas,Perdido,2025-11-07,2025-10-10,,,0.0,0.0,0.0,0.0,28.0
28593,2025-12-24,Salas,CONFIRMACIÓN,2025-12-24,2025-10-10,BANQUETE,13.0,591.98,591.98,0.0,0.0,75.0
28602,2025-11-14,Habs y Salas,Perdido,2025-11-15,2025-10-10,,,0.0,0.0,0.0,0.0,35.0
28648,2025-11-27,Habs y Salas,Perdido,2025-11-30,2025-10-13,,,0.0,0.0,0.0,0.0,45.0
28649,2025-11-13,Salas,Perdido,2025-11-13,2025-10-13,,,0.0,0.0,0.0,0.0,31.0
28679,2025-10-13,Salas,CONFIRMACIÓN,2025-10-13,2025-10-13,BANQUETE,9.0,0.0,0.0,0.0,0.0,0.0
28692,2025-10-21,Salas,CONFIRMACIÓN,2025-10-21,2025-10-13,REUNIÓN,24.0,165.55,0.0,165.55,0.0,8.0
28705,2025-10-22,Salas,CONFIRMACIÓN,2025-10-22,2025-10-13,REUNIÓN,25.0,250.84,0.0,250.84,0.0,9.0
28707,2025-10-23,Salas,CONFIRMACIÓN,2025-10-23,2025-10-13,REUNIÓN,25.0,165.55,0.0,165.55,0.0,10.0
28710,2025-12-16,Habs y Salas,CONFIRMACIÓN,2025-12-18,2025-10-14,GRUPOS,25.0,3486.43,1378.62,200.17,1501.28,63.0
28715,2025-11-27,Habs y Salas,Perdido,2025-11-28,2025-10-14,,,0.0,0.0,0.0,0.0,44.0
28720,2025-11-27,Habs y Salas,Perdido,2025-11-29,2025-10-14,,,0.0,0.0,0.0,0.0,44.0
28743,2025-11-14,Salas,Perdido,2025-11-14,2025-10-14,,,0.0,0.0,0.0,0.0,31.0
28744,2025-11-25,Habs y Salas,Perdido,2025-11-26,2025-10-14,,,0.0,0.0,0.0,0.0,42.0
28760,2025-12-19,Salas,Perdido,2025-12-19,2025-10-15,,,0.0,0.0,0.0,0.0,65.0
28818,2025-11-15,Salas,Perdido,2025-11-15,2025-10-17,,,0.0,0.0,0.0,0.0,29.0
28835,2025-11-23,Habs y Salas,Perdido,2025-11-29,2025-10-17,,,0.0,0.0,0.0,0.0,37.0
28837,2025-11-27,Salas,CONFIRMACIÓN,2025-11-27,2025-10-17,REUNIÓN,35.0,1204.03,1204.03,0.0,0.0,41.0
28931,2025-11-14,Habs y Salas,Perdido,2025-11-16,2025-10-20,,,0.0,0.0,0.0,0.0,25.0
28933,2025-11-22,Salas,Perdido,2025-11-22,2025-10-20,,,0.0,0.0,0.0,0.0,33.0
28941,2025-11-20,Salas,Perdido,2025-11-20,2025-10-20,,,0.0,0.0,0.0,0.0,31.0
28942,2025-10-28,Salas,CONFIRMACIÓN,2025-10-28,2025-10-20,REUNIÓN,24.0,165.55,0.0,165.55,0.0,8.0
28944,2025-10-29,Salas,CONFIRMACIÓN,2025-10-29,2025-10-20,REUNIÓN,28.0,280.94,0.0,280.94,0.0,9.0
28953,2025-12-25,Salas,Perdido,2025-12-25,2025-10-20,,,0.0,0.0,0.0,0.0,66.0
28959,2025-10-30,Salas,CONFIRMACIÓN,2025-10-30,2025-10-21,REUNIÓN,21.0,105.35,0.0,105.35,0.0,9.0
29016,2025-12-18,Salas,CONFIRMACIÓN,2025-12-18,2025-10-21,BANQUETE,91.0,5421.28,3880.49,1540.78,0.0,58.0
29058,2025-12-25,Salas,CONFIRMACIÓN,2025-12-25,2025-10-22,BANQUETE,14.0,566.9,566.9,0.0,0.0,64.0
29067,2025-11-28,Salas,Perdido,2025-11-28,2025-10-22,,,0.0,0.0,0.0,0.0,37.0
29072,2025-12-12,Salas,CONFIRMACIÓN,2025-12-12,2025-10-22,BANQUETE,19.0,631.49,631.49,0.0,0.0,51.0
29077,2025-11-16,Salas,Perdido,2025-11-16,2025-10-23,,,0.0,0.0,0.0,0.0,24.0
29078,2025-11-29,Salas,Perdido,2025-11-29,2025-10-23,,,0.0,0.0,0.0,0.0,37.0
29104,2025-11-29,Salas,CONFIRMACIÓN,2025-11-29,2025-10-23,BANQUETE,50.0,2113.33,1987.91,125.42,0.0,37.0
29115,2025-11-17,Salas,Perdido,2025-11-17,2025-10-23,,,0.0,0.0,0.0,0.0,25.0
29116,2025-11-27,Salas,Perdido,2025-11-27,2025-10-23,,,0.0,0.0,0.0,0.0,35.0
29169,2025-11-13,Salas,CONFIRMACIÓN,2025-11-13,2025-10-27,REUNIÓN,10.0,62.71,62.71,0.0,0.0,17.0
29170,2025-12-24,Salas,CONFIRMACIÓN,2025-12-24,2025-10-27,BANQUETE,18.0,733.71,733.71,0.0,0.0,58.0
29191,2025-11-17,Salas,CONFIRMACIÓN,2025-11-17,2025-10-27,REUNIÓN,20.0,0.0,0.0,0.0,0.0,21.0
29195,2025-11-16,Salas,CONFIRMACIÓN,2025-11-16,2025-10-27,BANQUETE,14.0,350.55,350.55,0.0,0.0,20.0
29201,2025-11-24,Habs y Salas,Perdido,2025-11-26,2025-10-27,,,0.0,0.0,0.0,0.0,28.0
29203,2025-12-10,Salas,CONFIRMACIÓN,2025-12-10,2025-10-27,BANQUETE,25.0,830.91,830.91,0.0,0.0,44.0
29263,2025-12-11,Salas,Perdido,2025-12-11,2025-10-28,,,0.0,0.0,0.0,0.0,44.0
29269,2025-11-06,Salas,Cancelado,2025-11-06,2025-10-29,,,0.0,0.0,0.0,0.0,8.0
29284,2025-11-04,Salas,CONFIRMACIÓN,2025-11-04,2025-10-29,REUNIÓN,24.0,165.55,0.0,165.55,0.0,6.0
29293,2025-11-06,Salas,CONFIRMACIÓN,2025-11-06,2025-10-29,REUNIÓN,11.0,68.98,0.0,68.98,0.0,8.0
29305,2025-11-27,Salas,Perdido,2025-11-27,2025-10-29,,,0.0,0.0,0.0,0.0,29.0
29327,2025-12-12,Salas,CONFIRMACIÓN,2025-12-12,2025-10-29,BANQUETE,105.0,3489.81,3489.81,0.0,0.0,44.0
29358,2025-12-15,Salas,Perdido,2025-12-15,2025-10-30,,,0.0,0.0,0.0,0.0,46.0
29359,2025-11-05,Habs y Salas,Perdido,2025-11-07,2025-10-30,,,0.0,0.0,0.0,0.0,6.0
29360,2025-12-05,Salas,Perdido,2025-12-05,2025-10-30,,,0.0,0.0,0.0,0.0,36.0
29391,2025-12-13,Salas,Perdido,2025-12-13,2025-10-31,,,0.0,0.0,0.0,0.0,43.0
29464,2025-11-23,Salas,Perdido,2025-11-23,2025-11-03,,,0.0,0.0,0.0,0.0,20.0
29473,2025-11-09,Salas,Perdido,2025-11-09,2025-11-03,,,0.0,0.0,0.0,0.0,6.0
29479,2025-11-25,Habs y Salas,Perdido,2025-11-28,2025-11-03,,,0.0,0.0,0.0,0.0,22.0
29509,2025-11-12,Salas,CONFIRMACIÓN,2025-11-12,2025-11-04,REUNIÓN,33.0,331.11,0.0,331.11,0.0,8.0
29510,2025-11-13,Salas,CONFIRMACIÓN,2025-11-13,2025-11-04,REUNIÓN,25.0,0.0,0.0,0.0,0.0,9.0
29513,2025-11-11,Salas,CONFIRMACIÓN,2025-11-11,2025-11-04,REUNIÓN,24.0,165.55,0.0,165.55,0.0,7.0
29522,2025-11-13,Salas,CONFIRMACIÓN,2025-11-13,2025-11-04,REUNIÓN,39.0,391.31,0.0,391.31,0.0,9.0
29523,2025-12-14,Salas,Perdido,2025-12-14,2025-11-04,,,0.0,0.0,0.0,0.0,40.0
29532,2025-11-15,Salas,Perdido,2025-11-15,2025-11-04,,,0.0,0.0,0.0,0.0,11.0
29538,2025-12-01,Salas,Perdido,2025-12-01,2025-11-04,,,0.0,0.0,0.0,0.0,27.0
29548,2025-12-11,Salas,Perdido,2025-12-11,2025-11-05,,,0.0,0.0,0.0,0.0,36.0
29549,2025-12-24,Salas,Perdido,2025-12-24,2025-11-05,,,0.0,0.0,0.0,0.0,49.0
29559,2025-12-25,Salas,CONFIRMACIÓN,2025-12-25,2025-11-05,BANQUETE,9.0,383.79,383.79,0.0,0.0,50.0
29579,2025-12-17,Salas,CONFIRMACIÓN,2025-12-17,2025-11-06,BANQUETE,13.0,410.47,410.47,0.0,0.0,41.0
29580,2025-12-15,Salas,Perdido,2025-12-15,2025-11-06,,,0.0,0.0,0.0,0.0,39.0
29591,2025-11-18,Salas,CONFIRMACIÓN,2025-11-19,2025-11-05,REUNIÓN,5.0,307.28,263.38,43.9,0.0,13.0
29611,2025-12-24,Habs y Salas,CONFIRMACIÓN,2025-12-25,2025-11-06,BANQUETE,24.0,1296.84,950.68,0.0,233.28,48.0
29612,2025-11-13,Salas,CONFIRMACIÓN,2025-11-13,2025-11-06,REUNIÓN,55.0,482.87,0.0,482.87,0.0,7.0
29671,2025-12-06,Salas,CONFIRMACIÓN,2025-12-06,2025-11-07,BANQUETE,6.0,135.45,135.45,0.0,0.0,29.0
29677,2025-12-08,Salas,Perdido,2025-12-08,2025-11-07,,,0.0,0.0,0.0,0.0,31.0
29697,2025-12-11,Salas,Perdido,2025-12-11,2025-11-07,,,0.0,0.0,0.0,0.0,34.0
29708,2025-11-12,Salas,Perdido,2025-11-12,2025-11-10,,,0.0,0.0,0.0,0.0,2.0
29715,2025-11-29,Salas,Perdido,2025-11-29,2025-11-11,,,0.0,0.0,0.0,0.0,18.0
29735,2025-12-06,Salas,Perdido,2025-12-06,2025-11-10,,,0.0,0.0,0.0,0.0,26.0
29737,2025-12-19,Salas,Perdido,2025-12-19,2025-11-10,,,0.0,0.0,0.0,0.0,39.0
29750,2025-12-19,Salas,Perdido,2025-12-19,2025-11-11,,,0.0,0.0,0.0,0.0,38.0
29756,2025-12-15,Salas,Perdido,2025-12-15,2025-11-11,,,0.0,0.0,0.0,0.0,34.0
29765,2025-12-11,Salas,Perdido,2025-12-11,2025-11-11,,,0.0,0.0,0.0,0.0,30.0
29774,2025-11-19,Salas,CONFIRMACIÓN,2025-11-19,2025-11-11,REUNIÓN,32.0,321.08,0.0,321.08,0.0,8.0
29778,2025-11-20,Salas,CONFIRMACIÓN,2025-11-20,2025-11-11,REUNIÓN,20.0,100.34,0.0,100.34,0.0,9.0
29802,2025-12-19,Salas,Perdido,2025-12-19,2025-11-11,,,0.0,0.0,0.0,0.0,38.0
29803,2025-11-18,Salas,CONFIRMACIÓN,2025-11-18,2025-11-11,REUNIÓN,24.0,165.55,0.0,165.55,0.0,7.0
29804,2025-11-19,Salas,CONFIRMACIÓN,2025-11-19,2025-11-11,REUNIÓN,32.0,351.18,0.0,351.18,0.0,8.0
29824,2025-11-13,Salas,Perdido,2025-11-13,2025-11-12,,,0.0,0.0,0.0,0.0,1.0
29872,2025-12-16,Salas,Perdido,2025-12-16,2025-11-12,,,0.0,0.0,0.0,0.0,34.0
29892,2025-12-24,Salas,Perdido,2025-12-24,2025-11-13,,,0.0,0.0,0.0,0.0,41.0
29896,2025-11-27,Salas,Perdido,2025-11-27,2025-11-13,,,0.0,0.0,0.0,0.0,14.0
29899,2025-12-11,Salas,CONFIRMACIÓN,2025-12-12,2025-11-13,BANQUETE,20.0,664.73,664.73,0.0,0.0,28.0
29926,2025-12-20,Salas,Perdido,2025-12-20,2025-11-14,,,0.0,0.0,0.0,0.0,36.0
29946,2025-11-15,Habs y Salas,Perdido,2025-11-18,2025-11-14,,,0.0,0.0,0.0,0.0,1.0
29950,2025-12-03,Salas,Perdido,2025-12-03,2025-11-14,,,0.0,0.0,0.0,0.0,19.0
29978,2025-11-25,Salas,CONFIRMACIÓN,2025-11-25,2025-11-17,REUNIÓN,23.0,158.66,0.0,158.66,0.0,8.0
29979,2025-11-26,Salas,CONFIRMACIÓN,2025-11-26,2025-11-17,REUNIÓN,30.0,301.01,0.0,301.01,0.0,9.0
29980,2025-11-27,Salas,CONFIRMACIÓN,2025-11-27,2025-11-17,REUNIÓN,19.0,95.32,0.0,95.32,0.0,10.0
30010,2025-11-25,Salas,CONFIRMACIÓN,2025-11-27,2025-11-17,REUNIÓN,26.0,179.35,0.0,179.35,0.0,8.0
30070,2025-12-24,Salas,CONFIRMACIÓN,2025-12-24,2025-11-18,BANQUETE,15.0,838.43,838.43,0.0,0.0,36.0
30080,2025-11-26,Salas,CONFIRMACIÓN,2025-11-28,2025-11-19,BANQUETE,68.0,2521.19,2075.58,445.62,0.0,7.0
30082,2025-12-01,Salas,Perdido,2025-12-01,2025-11-18,,,0.0,0.0,0.0,0.0,13.0
30092,2025-12-11,Salas,Perdido,2025-12-11,2025-11-18,,,0.0,0.0,0.0,0.0,23.0
30106,2025-12-19,Salas,Perdido,2025-12-19,2025-11-19,,,0.0,0.0,0.0,0.0,30.0
30116,2025-12-15,Salas,CONFIRMACIÓN,2025-12-17,2025-11-19,BANQUETE,20.0,664.73,664.73,0.0,0.0,26.0
30145,2025-11-29,Salas,CONFIRMACIÓN,2025-12-01,2025-11-20,BANQUETE,15.0,379.4,379.4,0.0,0.0,9.0
30147,2025-12-25,Salas,CONFIRMACIÓN,2025-12-25,2025-11-20,BANQUETE,2.0,85.29,85.29,0.0,0.0,35.0
30148,2025-12-09,Habs y Salas,Perdido,2025-12-11,2025-11-20,,,0.0,0.0,0.0,0.0,19.0
30149,2025-12-25,Salas,CONFIRMACIÓN,2025-12-25,2025-11-20,BANQUETE,10.0,451.51,451.51,0.0,0.0,35.0
30154,2025-12-13,Habs y Salas,Perdido,2025-12-16,2025-11-20,,,0.0,0.0,0.0,0.0,23.0
30161,2025-12-27,Salas,Perdido,2025-12-27,2025-11-20,,,0.0,0.0,0.0,0.0,37.0
30292,2025-12-04,Salas,CONFIRMACIÓN,2025-12-05,2025-11-25,BANQUETE,40.0,963.73,877.94,85.79,0.0,9.0
